,reviewText,reviewDate,reviewStar,reviewCity,reviewWebsite
390,This is called the real car with amazing features and excellent look.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70213.htm
391,"Very good looking and big space with very good features and consists of 10 inches screen with Bluetooth, charger plug inside and 4 side cameras, can see in the 10 inches screen. It is a first car which recognizes the voice and can close or open windows and sun-roof with the voice itself. Absolutely a very good car which I have experienced.","Jul 04, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/good-looking-70200.htm
392,"Internet feature is amazing, helps to avoid accidents on road.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/human-thing-70118.htm
393,I would like a 4 star because of it a new company in India and until and unless this car is used for a year we are unable to know its weakness.,"Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-should-mantain-its-brand-value-70095.htm
394,MG Hector is a family hybrid car with lots of features and voice command got excellent features.,"Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-in-india-70087.htm
395,MG Hector is a supercar with all the exciting features in this range.,"Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-in-look-69999.htm
396,Very good in features and comfort. The pricing is good.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-future-feature-70194.htm
397,Nice car because the company is good and the car is awesome.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70108.htm
398,"Amazing car and has great facilities and it is a very comfortable car, And it is fun to ask questions to MG, and you get the reply quickly Mg hector is a well modernist car by Morris garages, and it helps us to like know about the luxury in a cheap cost. It is a five-seater car, and it is very smooth for driving.","Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-its-a-human-thing-70007.htm
399,"MG Hector is a perfect vehicle for us powerful smart and hybrid got attached to our soul this car thank you so much MG lots of love go ahead we all wish to come forward with your new upcoming vehicle and its a next-level car keep it up , and you are in the high level there is no other vehicles in this segment to compete with your vehicle we all are happy to see a perfect car for us after a long time once again thank you MG.","Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/love-this-car-69876.htm
400,"What's it like on the outside? The Hector is certainly a head-turner and it drew quite an audience everywhere and every time we stopped for photos on the picturesque route from Coimbatore to Coonoor. The nose has lots of interesting detailing and follows the current trend where the headlight cluster is placed down at bumper level with the LED DRLs sitting above where the lights typically should be. The humongous grille, which you just can?t miss, feels a touch oversized, even on a car so big though. The blade-like DRLs further accentuate the size of the grille and look great when illuminated. There's a good dose of chrome, of course, used liberally around the grille, and C-shaped headlight housings. The prominent air intake in the lower bumper and massive skid plate look the part and give the Hector serious SUV credibility.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/amazing-journey-ahead-69841.htm
401,"Words won't be enough to describe the experience this car offers; luxury beyond comparison, comfort beyond explanation and features beyond imagination. Car is full First in segment features and surprises which will compel you to fall in love with it in a first look. Necessary have a car that will make owners pride and everyone else envy.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hectorsurprises-beyond-imagination-69840.htm
402,"MG Hector is what a fantastic car at the very aggressive price its 1st product of mg and it will kill tata harrier jeep compass etc. Amazing looks however spending 20 lakh to a new car company can be a risk, but otherwise, this is the best product and a very feature-rich car, even it's base model.","Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/an-amazing-car-69817.htm
403,"MG Hector has great. Also, the interior and exterior of this vehicle are very much lovely.","Jul 03, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-car-69977.htm
404,MG Hector is an awesome car also getting a great look in this car.,"Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/nice-car-69932.htm
405,"MG Hector is a beautiful looking car with beautiful looking interiors as well as the exteriors having all led lights, including the DRLs as well as the leading light. The engine is a highlight as it is as powerful as a beast that's why it specifies the beautiful heading creature.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/beautiful-beast-69851.htm
406,MG Hector is an awesome car and feature and very good in this car.,"Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-69822.htm
407,"MG Hector is high-end features with excellent pricing, It will change the revolution in Market.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/superb-product-69816.htm
408,The driving is really nice. The engine is very smooth. It is a better option in comparison with other cars in the segment. ,"Jul 03, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/the-best-suv-car-69964.htm
409,"It is made to be destructive in its segment. MG Hector loaded with tons of features draws the Indian customers to it. But real success depends on its reliability and aftersales services. However, steering feedback is quite disappointing. As of now, MG has made a game-changer with new technology to the Indian market at a low price.","Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-car-69805.htm
410,"Nice V.I.P. car for the family such luxury car with every valuable feature such as audio controller, relaxing seat, nice tablet which make drive funny also help in long drive with nice define and texture only in 12,08000 rupees. I am happy with this car and feel happy to write Review in this car.","Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/dream-car-in-low-rate-69776.htm
411,Made as destructive in its segment....hector loaded with tons of features draws the Indian customers to it....but the real success depends on its reliability and after sales services...however steering feedback is quite disappointing .....as of now MG has made a game changer with a new technology to the Indian market with a low price...kudos MG...welcome Hector.,"Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/kudos-mgwelcome-hector-69804.htm
412,Seems Excellent car in the Indian market. It will be the game changer in the SUV segment.,"Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hecter-new-suv-69786.htm
413,"Perfect car in the price range. It gives a lot of features which comprises of Sunroof, 360° Camera and 6 Airbags. What a buyer needs rest, it gives everything.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/perfect-car-in-best-price-range-69777.htm
414,"MG At is best In this price the function provides the british company is perfect as we compare Tata Harrier, Creta, Scorpio these are like dumb.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-69757.htm
415,MG Hector is the best car in terms and looks and features. Getting good features in this car.,"Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-car-69755.htm
416,MG Hector is the best car in this budget range with all the useful features.,"Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-69739.htm
417,MG Hector is a new car and good features in this car. All is well but the alloy wheel must be 18 inches.,"Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/for-alloy-wheel-69716.htm
418,"This is a very good car because this car gives a very superb mileage and very smooth drive, it is better than Marazzo.","Jul 02, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/roar-like-a-lion-69714.htm
419,"Hello MG... A perfect vehicle for us powerful smart and hybrid got attached to our soul this car thank you so much MG lots of love go ahead we all wish to come forward with your new upcoming vehicle and its a next level car keep it up , and you are in the high level there is no other vehicles in this segment to compete with your vehicle we all are happy to see a perfect car for us after a long time once again thank you, MG.","Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/love-towards-mg-hector-69627.htm
420,"MG Hector is the best car in his segment and its reviews are awesome it has excellent features and it has a cruise control, it is all the system which has been come in this price range and first of all it has 360 camera build quality of good build quality good seats and the most awesome thing is that it has audio commands.","Jul 01, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/it-is-the-best-car-69538.htm
421,Superb and luxurious SUV type car at a low price. It is my favourite car on the list.,"Jul 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/most-expensive-car-mg-hector-69700.htm
422,"MG Hector is a good car for a middle-class family in this budget range. Also, getting most of the attractive features.","Jul 01, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/good-car-69611.htm
423,"I just saw MG Hector and found the car out of the world the rates and features are stunning, and great features with the red colour car, which is excellent. Its muscular body is attractive on test ride it feels premium, and the comfortable engine getting in this car.","Jul 01, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/an-awesome-car-69591.htm
